"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"May, 2017"	"2017/05"	11	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"Jul., 2017"	"2017/07"	12	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"Sep., 2017"	"2017/09"	16	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"Oct., 2017"	"2017/10"	12	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"Nov., 2017"	"2017/11"	11	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"Dec., 2017"	"2017/12"	13	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Jan., 2018"	"2018/01"	24	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Feb., 2018"	"2018/02"	24	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Mar., 2018"	"2018/03"	16	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Apr., 2018"	"2018/04"	13	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"May, 2018"	"2018/05"	11	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Jul., 2018"	"2018/07"	10	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Sep., 2018"	"2018/09"	11	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Oct., 2018"	"2018/10"	15	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2018"	"2018"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Jan., 2016"	"2016/01"	31	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Feb., 2016"	"2016/02"	14	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Mar., 2016"	"2016/03"	34	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Apr., 2016"	"2016/04"	29	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"May, 2016"	"2016/05"	21	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Jun., 2016"	"2016/06"	15	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Jul., 2016"	"2016/07"	21	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Aug., 2016"	"2016/08"	15	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Sep., 2016"	"2016/09"	16	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Oct., 2016"	"2016/10"	14	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Nov., 2016"	"2016/11"	19	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Dec., 2016"	"2016/12"	21	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Jan., 2017"	"2017/01"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Feb., 2017"	"2017/02"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Mar., 2017"	"2017/03"	18	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Apr., 2017"	"2017/04"	20	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"May, 2017"	"2017/05"	14	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Jun., 2017"	"2017/06"	11	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Jul., 2017"	"2017/07"	12	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Sep., 2017"	"2017/09"	14	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Oct., 2017"	"2017/10"	21	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Nov., 2017"	"2017/11"	10	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Dec., 2017"	"2017/12"	16	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Jan., 2018"	"2018/01"	41	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Feb., 2018"	"2018/02"	46	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Mar., 2018"	"2018/03"	23	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Apr., 2018"	"2018/04"	16	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"May, 2018"	"2018/05"	11	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Jul., 2018"	"2018/07"	17	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Aug., 2018"	"2018/08"	16	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Sep., 2018"	"2018/09"	12	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Oct., 2018"	"2018/10"	15	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Nov., 2018"	"2018/11"	18	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Dec., 2018"	"2018/12"	25	Not Applicable	Not Applicable
	"Schuylkill County, PA"	"42107"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2016"	"2016"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2017"	"2017"	"Mar., 2017"	"2017/03"	10	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"Mar., 2016"	"2016/03"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"May, 2016"	"2016/05"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Jan., 2017"	"2017/01"	20	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Feb., 2017"	"2017/02"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Mar., 2017"	"2017/03"	11	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Apr., 2017"	"2017/04"	14	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"May, 2017"	"2017/05"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Aug., 2017"	"2017/08"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Feb., 2018"	"2018/02"	19	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Mar., 2018"	"2018/03"	13	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Apr., 2018"	"2018/04"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"May, 2018"	"2018/05"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Aug., 2018"	"2018/08"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Oct., 2018"	"2018/10"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Nov., 2018"	"2018/11"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Dec., 2018"	"2018/12"	11	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2016"	"2016"	"Mar., 2016"	"2016/03"	14	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2016"	"2016"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"Jan., 2017"	"2017/01"	13	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"Feb., 2017"	"2017/02"	15	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"Mar., 2017"	"2017/03"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"Dec., 2017"	"2017/12"	13	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Feb., 2018"	"2018/02"	19	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Mar., 2018"	"2018/03"	13	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Apr., 2018"	"2018/04"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"May, 2018"	"2018/05"	12	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"2016"	"2016"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"2017"	"2017"	"Feb., 2017"	"2017/02"	17	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"2017"	"2017"	"Mar., 2017"	"2017/03"	19	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"2017"	"2017"	"Apr., 2017"	"2017/04"	13	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"2017"	"2017"	"Jul., 2017"	"2017/07"	10	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"2018"	"2018"	"Jan., 2018"	"2018/01"	23	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"2018"	"2018"	"Feb., 2018"	"2018/02"	22	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"2018"	"2018"	"Mar., 2018"	"2018/03"	12	Not Applicable	Not Applicable
	"Aiken County, SC"	"45003"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Anderson County, SC"	"45007"	"2018"	"2018"	"Jan., 2018"	"2018/01"	14	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Cherokee County, SC"	"45021"	"2017"	"2017"	"Jan., 2017"	"2017/01"	13	Not Applicable	Not Applicable
	"Cherokee County, SC"	"45021"	"2017"	"2017"	"Mar., 2017"	"2017/03"	11	Not Applicable	Not Applicable
	"Cherokee County, SC"	"45021"	"2018"	"2018"	"Dec., 2018"	"2018/12"	13	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"2018"	"2018"	"Feb., 2018"	"2018/02"	12	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"2016"	"2016"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"2018"	"2018"	"Feb., 2018"	"2018/02"	12	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"2018"	"2018"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"2018"	"2018"	"Feb., 2018"	"2018/02"	11	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"2018"	"2018"	"Jan., 2018"	"2018/01"	16	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"2017"	"2017"	"Mar., 2017"	"2017/03"	13	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"2017"	"2017"	"Dec., 2017"	"2017/12"	13	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"2016"	"2016"	"Jan., 2016"	"2016/01"	12	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"2016"	"2016"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"2016"	"2016"	"Aug., 2016"	"2016/08"	14	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"2016"	"2016"	"Oct., 2016"	"2016/10"	10	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"2017"	"2017"	"Jan., 2017"	"2017/01"	11	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"2017"	"2017"	"Feb., 2017"	"2017/02"	12	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"2017"	"2017"	"Mar., 2017"	"2017/03"	19	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"2017"	"2017"	"Dec., 2017"	"2017/12"	12	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"2018"	"2018"	"Jan., 2018"	"2018/01"	24	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"2018"	"2018"	"Feb., 2018"	"2018/02"	13	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"2016"	"2016"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"2016"	"2016"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2016"	"2016"	"Jan., 2016"	"2016/01"	15	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2016"	"2016"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2016"	"2016"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2016"	"2016"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2017"	"2017"	"Jan., 2017"	"2017/01"	13	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2017"	"2017"	"Feb., 2017"	"2017/02"	12	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2017"	"2017"	"Mar., 2017"	"2017/03"	15	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2017"	"2017"	"Apr., 2017"	"2017/04"	13	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2017"	"2017"	"Jun., 2017"	"2017/06"	11	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2017"	"2017"	"Nov., 2017"	"2017/11"	10	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2017"	"2017"	"Dec., 2017"	"2017/12"	11	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2018"	"2018"	"Jan., 2018"	"2018/01"	23	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2018"	"2018"	"Feb., 2018"	"2018/02"	21	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2018"	"2018"	"Mar., 2018"	"2018/03"	15	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2018"	"2018"	"Apr., 2018"	"2018/04"	12	Not Applicable	Not Applicable
	"Madison County, TN"	"47113"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Maury County, TN"	"47119"	"2018"	"2018"	"Jan., 2018"	"2018/01"	15	Not Applicable	Not Applicable
	"Putnam County, TN"	"47141"	"2018"	"2018"	"Feb., 2018"	"2018/02"	11	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"2018"	"2018"	"Jan., 2018"	"2018/01"	14	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Jan., 2016"	"2016/01"	21	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Feb., 2016"	"2016/02"	19	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Mar., 2016"	"2016/03"	25	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Apr., 2016"	"2016/04"	16	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2016"	"2016"	"May, 2016"	"2016/05"	12	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Aug., 2016"	"2016/08"	16	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Oct., 2016"	"2016/10"	12	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Nov., 2016"	"2016/11"	14	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Jan., 2017"	"2017/01"	22	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Feb., 2017"	"2017/02"	15	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Mar., 2017"	"2017/03"	16	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Apr., 2017"	"2017/04"	15	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Jun., 2017"	"2017/06"	12	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Jul., 2017"	"2017/07"	12	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Sep., 2017"	"2017/09"	16	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Oct., 2017"	"2017/10"	14	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Nov., 2017"	"2017/11"	14	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Dec., 2017"	"2017/12"	21	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2018"	"2018"	"Jan., 2018"	"2018/01"	29	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2018"	"2018"	"Feb., 2018"	"2018/02"	25	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2018"	"2018"	"Apr., 2018"	"2018/04"	15	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2018"	"2018"	"May, 2018"	"2018/05"	11	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2018"	"2018"	"Jun., 2018"	"2018/06"	15	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2018"	"2018"	"Jul., 2018"	"2018/07"	13	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2018"	"2018"	"Dec., 2018"	"2018/12"	21	Not Applicable	Not Applicable
	"Sullivan County, TN"	"47163"	"2017"	"2017"	"May, 2017"	"2017/05"	10	Not Applicable	Not Applicable
	"Sullivan County, TN"	"47163"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2016"	"2016"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2018"	"2018"	"Feb., 2018"	"2018/02"	11	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Jan., 2016"	"2016/01"	14	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Feb., 2016"	"2016/02"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Mar., 2016"	"2016/03"	16	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Apr., 2016"	"2016/04"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"May, 2016"	"2016/05"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Jun., 2016"	"2016/06"	14	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Aug., 2016"	"2016/08"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Dec., 2016"	"2016/12"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2017"	"2017"	"Jan., 2017"	"2017/01"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2017"	"2017"	"Feb., 2017"	"2017/02"	25	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2017"	"2017"	"Mar., 2017"	"2017/03"	22	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2017"	"2017"	"Apr., 2017"	"2017/04"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2017"	"2017"	"May, 2017"	"2017/05"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2017"	"2017"	"Jun., 2017"	"2017/06"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2017"	"2017"	"Jul., 2017"	"2017/07"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2017"	"2017"	"Sep., 2017"	"2017/09"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2017"	"2017"	"Nov., 2017"	"2017/11"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2017"	"2017"	"Dec., 2017"	"2017/12"	25	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2018"	"2018"	"Jan., 2018"	"2018/01"	53	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2018"	"2018"	"Feb., 2018"	"2018/02"	30	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2018"	"2018"	"Mar., 2018"	"2018/03"	14	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2018"	"2018"	"Apr., 2018"	"2018/04"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2018"	"2018"	"Jul., 2018"	"2018/07"	19	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2018"	"2018"	"Sep., 2018"	"2018/09"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2018"	"2018"	"Nov., 2018"	"2018/11"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2018"	"2018"	"Dec., 2018"	"2018/12"	17	Not Applicable	Not Applicable
	"Cameron County, TX"	"48061"	"2017"	"2017"	"Feb., 2017"	"2017/02"	10	Not Applicable	Not Applicable
	"Cameron County, TX"	"48061"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2017"	"2017"	"Dec., 2017"	"2017/12"	15	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2018"	"2018"	"Jan., 2018"	"2018/01"	29	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2018"	"2018"	"Feb., 2018"	"2018/02"	17	Not Applicable	Not Applicable
	"Comal County, TX"	"48091"	"2018"	"2018"	"Feb., 2018"	"2018/02"	10	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Jan., 2016"	"2016/01"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Feb., 2016"	"2016/02"	35	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Mar., 2016"	"2016/03"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Apr., 2016"	"2016/04"	27	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"May, 2016"	"2016/05"	27	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Jun., 2016"	"2016/06"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Jul., 2016"	"2016/07"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Aug., 2016"	"2016/08"	16	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Sep., 2016"	"2016/09"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Oct., 2016"	"2016/10"	12	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Nov., 2016"	"2016/11"	16	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"Jan., 2017"	"2017/01"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"Feb., 2017"	"2017/02"	29	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"Mar., 2017"	"2017/03"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"Apr., 2017"	"2017/04"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"May, 2017"	"2017/05"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"Jun., 2017"	"2017/06"	10	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"Jul., 2017"	"2017/07"	16	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"Aug., 2017"	"2017/08"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"Sep., 2017"	"2017/09"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"Oct., 2017"	"2017/10"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"Nov., 2017"	"2017/11"	25	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2017"	"2017"	"Dec., 2017"	"2017/12"	27	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2018"	"2018"	"Jan., 2018"	"2018/01"	103	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2018"	"2018"	"Feb., 2018"	"2018/02"	38	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2018"	"2018"	"Mar., 2018"	"2018/03"	34	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2018"	"2018"	"Apr., 2018"	"2018/04"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2018"	"2018"	"May, 2018"	"2018/05"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2018"	"2018"	"Jun., 2018"	"2018/06"	28	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2018"	"2018"	"Jul., 2018"	"2018/07"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2018"	"2018"	"Aug., 2018"	"2018/08"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2018"	"2018"	"Sep., 2018"	"2018/09"	23	Not Applicable	Not Applicable
